seed,player,num_rounds,risk,wealth,total_rent_paid,properties_owned,passed_go_count,neighborhood_completeness,loser
113,Player 1,7,1,304.14,0,5,0,0.0,2
113,Player 2,7,-1,-2.07,4,3,1,0.0,2
114,Player 1,20,1,25.0,0,8,3,0.0,2
114,Player 2,20,-1,-20.04,63,5,3,0.0,2
115,Player 1,152,1,393.33,396,21,22,4.0,1
115,Player 2,152,-1,1194.88,769,7,22,0.0,1
116,Player 1,16,1,-95.86,25,8,1,0.0,1
116,Player 2,16,-1,251.66,28,5,2,0.0,1
117,Player 1,26,1,45.0,0,8,4,0.0,2
117,Player 2,26,-1,-19.69,87,4,3,0.0,2
118,Player 1,11,1,-100.0,26,8,1,0.0,1
118,Player 2,11,-1,0.0,10,4,0,0.0,1
119,Player 1,50,1,250.88,108,10,6,0.0,2
119,Player 2,50,-1,-25.0,234,8,8,0.0,2
120,Player 1,22,1,37.3,2,8,2,1.0,2
120,Player 2,22,-1,-4.0,10,6,4,0.0,2
121,Player 1,30,1,-8.59,81,10,5,0.0,1
121,Player 2,30,-1,98.79,40,6,4,0.0,1
122,Player 1,11,1,168.54,0,6,1,0.0,2
122,Player 2,11,-1,-6.0,6,4,1,0.0,2
123,Player 1,38,1,-4.0,61,11,6,0.0,1
123,Player 2,38,-1,239.09,30,6,5,0.0,1
124,Player 1,71,1,-17.98,284,15,8,2.0,1
124,Player 2,71,-1,50.0,302,9,10,1.0,1
125,Player 1,177,1,919.46,308,19,25,4.0,1
125,Player 2,177,-1,2900.11,869,9,28,1.0,1
126,Player 1,15,1,-50.0,50,7,1,1.0,1
126,Player 2,15,-1,250.0,4,6,2,0.0,1
127,Player 1,10,1,-28.0,28,7,1,0.0,1
127,Player 2,10,-1,132.65,34,2,1,0.0,1
128,Player 1,40,1,-93.3,56,10,6,0.0,1
128,Player 2,40,-1,265.78,55,6,5,1.0,1
129,Player 1,15,1,-20.0,20,6,1,0.0,1
129,Player 2,15,-1,92.01,0,6,1,0.0,1
130,Player 1,23,1,51.0,0,8,3,0.0,2
130,Player 2,23,-1,-25.0,79,6,4,0.0,2
131,Player 1,30,1,28.2,35,8,3,0.0,2
131,Player 2,30,-1,-16.0,52,6,5,1.0,2
132,Player 1,51,1,182.35,26,11,6,0.0,2
132,Player 2,51,-1,-6.0,210,5,6,0.0,2
133,Player 1,53,1,-52.02,116,13,6,1.0,1
133,Player 2,53,-1,252.22,153,7,8,0.0,1
134,Player 1,17,1,31.15,25,10,3,0.0,2
134,Player 2,17,-1,-8.0,24,4,3,0.0,2
135,Player 1,8,1,171.43,0,8,1,0.0,2
135,Player 2,8,-1,-16.0,16,4,1,1.0,2
136,Player 1,33,1,-2.41,116,10,5,1.0,1
136,Player 2,33,-1,24.0,29,6,4,0.0,1
137,Player 1,25,1,-100.0,0,10,4,2.0,1
137,Player 2,25,-1,0.0,12,4,4,0.0,1
138,Player 1,13,1,0.0,18,8,2,0.0,2
138,Player 2,13,-1,-100.0,14,6,1,0.0,2
139,Player 1,29,1,41.16,0,12,4,1.0,2
139,Player 2,29,-1,-16.0,60,6,4,0.0,2
140,Player 1,27,1,-50.0,70,9,4,0.0,1
140,Player 2,27,-1,50.0,28,7,4,0.0,1
141,Player 1,203,1,1875.14,989,23,32,6.0,1
141,Player 2,203,-1,2316.0,1190,5,33,1.0,1
142,Player 1,9,1,16.0,0,8,0,0.0,2
142,Player 2,9,-1,-16.0,16,3,1,0.0,2
143,Player 1,27,1,172.8,70,8,3,0.0,2
143,Player 2,27,-1,-4.0,56,6,3,0.0,2
144,Player 1,11,1,113.97,0,5,0,0.0,2
144,Player 2,11,-1,-64.3,0,5,1,0.0,2
145,Player 1,17,1,296.59,0,8,3,0.0,2
145,Player 2,17,-1,-12.0,12,5,2,0.0,2
146,Player 1,29,1,145.68,35,9,3,0.0,2
146,Player 2,29,-1,-23.07,112,4,3,0.0,2
147,Player 1,156,1,649.08,726,18,23,3.0,1
147,Player 2,156,-1,1452.17,815,10,24,1.0,1
148,Player 1,27,1,166.75,26,10,4,0.0,2
148,Player 2,27,-1,-100.0,77,7,3,0.0,2
149,Player 1,15,1,54.57,18,8,2,0.0,2
149,Player 2,15,-1,-25.0,56,6,1,0.0,2
150,Player 1,16,1,-28.0,28,9,2,1.0,1
150,Player 2,16,-1,28.0,12,4,2,0.0,1
151,Player 1,11,1,90.22,0,9,1,0.0,2
151,Player 2,11,-1,-4.0,4,4,1,0.0,2
152,Player 1,43,1,432.38,98,10,5,2.0,2
152,Player 2,43,-1,-6.0,70,8,6,0.0,2
153,Player 1,81,1,-26.0,156,12,10,1.0,1
153,Player 2,81,-1,224.01,308,10,12,0.0,1
154,Player 1,20,1,258.37,4,9,2,1.0,2
154,Player 2,20,-1,-4.0,24,5,3,0.0,2
155,Player 1,56,1,-4.14,154,13,8,1.0,1
155,Player 2,56,-1,25.0,234,8,10,1.0,1
156,Player 1,25,1,6.0,0,8,3,1.0,2
156,Player 2,25,-1,-6.0,16,3,2,0.0,2
157,Player 1,27,1,54.0,8,8,3,1.0,2
157,Player 2,27,-1,-21.0,68,5,3,1.0,2
158,Player 1,12,1,269.13,18,6,1,0.0,2
158,Player 2,12,-1,-6.0,6,6,2,0.0,2
159,Player 1,32,1,321.21,87,8,4,0.0,2
159,Player 2,32,-1,-6.5,98,7,5,0.0,2
160,Player 1,19,1,-35.0,35,10,1,2.0,1
160,Player 2,19,-1,35.0,62,4,3,1.0,1
161,Player 1,15,1,406.62,25,7,2,1.0,2
161,Player 2,15,-1,-2.77,66,3,2,0.0,2
162,Player 1,20,1,-8.0,28,8,2,0.0,1
162,Player 2,20,-1,213.72,62,4,3,0.0,1
163,Player 1,144,1,326.63,546,19,19,4.0,1
163,Player 2,144,-1,1397.32,459,9,21,1.0,1
164,Player 1,41,1,53.58,48,11,5,0.0,2
164,Player 2,41,-1,-98.0,62,7,6,1.0,2
165,Player 1,33,1,226.44,79,7,3,0.0,2
165,Player 2,33,-1,-75.0,12,8,4,0.0,2
166,Player 1,11,1,192.74,0,8,1,0.0,2
166,Player 2,11,-1,-100.0,0,3,1,0.0,2
167,Player 1,19,1,98.61,0,6,2,0.0,2
167,Player 2,19,-1,-4.0,22,4,2,0.0,2
168,Player 1,17,1,127.34,26,8,1,0.0,2
168,Player 2,17,-1,-74.0,10,5,2,0.0,2
169,Player 1,39,1,-22.0,56,10,6,0.0,1
169,Player 2,39,-1,321.29,85,7,6,0.0,1
170,Player 1,42,1,-9.32,62,9,3,0.0,1
170,Player 2,42,-1,218.0,107,7,6,1.0,1
171,Player 1,24,1,352.22,50,11,4,1.0,2
171,Player 2,24,-1,-18.0,177,5,4,1.0,2
172,Player 1,22,1,-52.21,6,10,3,0.0,1
172,Player 2,22,-1,254.78,8,4,3,0.0,1
173,Player 1,31,1,38.99,46,11,4,2.0,2
173,Player 2,31,-1,-53.96,47,6,4,0.0,2
174,Player 1,35,1,-85.0,46,11,4,1.0,1
174,Player 2,35,-1,340.0,132,7,5,1.0,1
175,Player 1,21,1,93.85,24,8,2,0.0,2
175,Player 2,21,-1,-100.0,34,6,2,0.0,2
176,Player 1,11,1,-100.0,0,8,1,1.0,1
176,Player 2,11,-1,51.18,0,4,1,0.0,1
177,Player 1,24,1,30.44,34,10,2,2.0,2
177,Player 2,24,-1,-14.0,54,6,3,0.0,2
178,Player 1,19,1,97.68,35,10,3,1.0,2
178,Player 2,19,-1,-14.0,28,5,3,0.0,2
179,Player 1,17,1,12.0,0,9,1,1.0,2
179,Player 2,17,-1,-84.83,12,4,2,0.0,2
180,Player 1,40,1,201.44,74,10,6,1.0,2
180,Player 2,40,-1,-2.0,70,6,6,0.0,2
181,Player 1,21,1,105.64,24,9,3,0.0,2
181,Player 2,21,-1,-7.26,25,5,2,0.0,2
182,Player 1,47,1,62.81,62,8,6,1.0,2
182,Player 2,47,-1,-24.64,106,10,6,1.0,2
183,Player 1,27,1,289.43,25,8,4,0.0,2
183,Player 2,27,-1,-20.0,86,6,4,0.0,2
184,Player 1,27,1,-27.52,0,11,4,2.0,1
184,Player 2,27,-1,41.22,56,3,2,0.0,1
185,Player 1,11,1,0.0,18,8,1,0.0,2
185,Player 2,11,-1,-100.0,6,5,1,0.0,2
186,Player 1,17,1,-134.79,2,9,2,0.0,1
186,Player 2,17,-1,133.6,36,4,2,0.0,1
187,Player 1,49,1,100.66,116,12,8,1.0,2
187,Player 2,49,-1,-25.0,75,9,8,1.0,2
188,Player 1,27,1,76.42,60,8,3,0.0,2
188,Player 2,27,-1,-58.0,10,4,1,0.0,2
189,Player 1,17,1,183.74,0,6,0,0.0,2
189,Player 2,17,-1,-14.0,39,7,3,1.0,2
190,Player 1,25,1,20.0,12,8,2,1.0,2
190,Player 2,25,-1,-14.0,46,6,3,0.0,2
191,Player 1,38,1,-100.0,32,12,5,1.0,1
191,Player 2,38,-1,197.25,71,7,4,0.0,1
192,Player 1,21,1,44.04,72,9,2,1.0,2
192,Player 2,21,-1,-73.42,22,4,3,0.0,2
193,Player 1,22,1,360.15,26,11,4,2.0,2
193,Player 2,22,-1,-53.39,4,3,2,0.0,2
194,Player 1,163,1,1270.52,523,18,27,1.0,1
194,Player 2,163,-1,2604.23,821,10,25,1.0,1
195,Player 1,20,1,198.16,14,8,3,0.0,2
195,Player 2,20,-1,-8.0,18,6,3,0.0,2
196,Player 1,20,1,-77.36,10,8,2,0.0,1
196,Player 2,20,-1,404.0,6,7,3,0.0,1
197,Player 1,18,1,-22.0,66,7,3,1.0,1
197,Player 2,18,-1,354.1,37,5,2,0.0,1
198,Player 1,15,1,259.22,28,7,2,0.0,2
198,Player 2,15,-1,-20.0,20,3,0,0.0,2
199,Player 1,54,1,90.96,86,9,5,0.0,2
199,Player 2,54,-1,-18.0,162,10,9,1.0,2
200,Player 1,33,1,6.0,25,12,5,2.0,2
200,Player 2,33,-1,-6.0,56,7,3,0.0,2
201,Player 1,16,1,205.82,4,6,2,0.0,2
201,Player 2,16,-1,-10.0,24,5,2,1.0,2
202,Player 1,29,1,95.25,88,9,4,1.0,2
202,Player 2,29,-1,-5.0,85,6,4,0.0,2
203,Player 1,29,1,65.37,48,11,5,1.0,2
203,Player 2,29,-1,-25.0,79,6,4,1.0,2
204,Player 1,29,1,13.65,118,10,5,0.0,2
204,Player 2,29,-1,-100.0,22,7,3,0.0,2
205,Player 1,24,1,141.24,0,11,4,1.0,2
205,Player 2,24,-1,-26.0,70,5,4,0.0,2
206,Player 1,12,1,382.78999999999996,0,7,2,0.0,2
206,Player 2,12,-1,-24.25,0,4,1,0.0,2
207,Player 1,32,1,-14.0,44,11,5,1.0,1
207,Player 2,32,-1,26.0,62,9,6,1.0,1
208,Player 1,27,1,0.0,36,10,4,1.0,2
208,Player 2,27,-1,-100.0,30,4,4,0.0,2
209,Player 1,16,1,126.58,54,8,2,1.0,2
209,Player 2,16,-1,-75.0,0,6,1,0.0,2
210,Player 1,19,1,211.59,12,8,3,1.0,2
210,Player 2,19,-1,-4.0,18,6,3,0.0,2
211,Player 1,37,1,273.19,78,12,6,1.0,2
211,Player 2,37,-1,-18.0,110,5,7,0.0,2
212,Player 1,10,1,-19.55,25,9,1,0.0,1
212,Player 2,10,-1,217.0,8,3,1,0.0,1
213,Player 1,12,1,-0.57,50,7,1,1.0,1
213,Player 2,12,-1,284.4,0,3,2,0.0,1
214,Player 1,27,1,118.64,37,10,4,1.0,2
214,Player 2,27,-1,-18.0,86,6,4,0.0,2
215,Player 1,13,1,25.0,0,9,2,0.0,2
215,Player 2,13,-1,-19.29,25,3,1,0.0,2
216,Player 1,42,1,88.34,60,11,4,1.0,2
216,Player 2,42,-1,-100.0,64,9,7,0.0,2
217,Player 1,11,1,123.91,0,7,1,0.0,2
217,Player 2,11,-1,-100.0,0,2,1,1.0,2
218,Player 1,41,1,266.58,80,11,5,1.0,2
218,Player 2,41,-1,-4.0,96,7,5,0.0,2
219,Player 1,18,1,162.74,38,7,1,0.0,2
219,Player 2,18,-1,-6.0,32,5,1,0.0,2
220,Player 1,14,1,11.05,0,8,2,0.0,2
220,Player 2,14,-1,-6.0,8,5,2,1.0,2
221,Player 1,21,1,219.0,51,7,3,0.0,2
221,Player 2,21,-1,-16.06,49,9,3,1.0,2
222,Player 1,13,1,442.25,28,7,2,0.0,2
222,Player 2,13,-1,-16.56,29,3,1,0.0,2
223,Player 1,25,1,-28.0,48,10,4,1.0,1
223,Player 2,25,-1,28.0,49,6,4,0.0,1
224,Player 1,24,1,80.41,0,12,4,2.0,2
224,Player 2,24,-1,-100.0,8,4,3,0.0,2
225,Player 1,228,1,1370.29,739,19,35,3.0,1
225,Player 2,228,-1,3925.77,1420,9,32,1.0,1
226,Player 1,11,1,25.0,0,8,0,0.0,2
226,Player 2,11,-1,-25.0,25,3,0,0.0,2
227,Player 1,24,1,232.4,75,7,3,0.0,2
227,Player 2,24,-1,-8.0,28,7,2,0.0,2
228,Player 1,19,1,112.37,0,8,3,0.0,2
228,Player 2,19,-1,-18.0,18,6,2,1.0,2
229,Player 1,18,1,324.76,0,7,2,0.0,2
229,Player 2,18,-1,-25.0,57,5,3,0.0,2
230,Player 1,22,1,304.44,58,6,2,0.0,2
230,Player 2,22,-1,-8.0,24,8,3,1.0,2
231,Player 1,39,1,88.98,49,9,6,1.0,2
231,Player 2,39,-1,-75.0,45,8,4,0.0,2
232,Player 1,21,1,214.77,0,10,2,1.0,2
232,Player 2,21,-1,-8.58,63,3,2,0.0,2
233,Player 1,20,1,258.06,51,10,3,1.0,2
233,Player 2,20,-1,-25.0,31,4,2,0.0,2
234,Player 1,58,1,-85.74,52,13,8,1.0,1
234,Player 2,58,-1,200.0,136,7,7,0.0,1
235,Player 1,19,1,-73.63,61,9,2,2.0,1
235,Player 2,19,-1,26.0,8,5,2,0.0,1
236,Player 1,33,1,204.62,32,10,4,2.0,2
236,Player 2,33,-1,-8.0,36,6,4,1.0,2
237,Player 1,65,1,270.24,207,12,9,2.0,2
237,Player 2,65,-1,-18.0,147,10,10,2.0,2
238,Player 1,16,1,-26.0,26,10,2,1.0,1
238,Player 2,16,-1,212.0,14,3,2,0.0,1
239,Player 1,38,1,116.83,35,9,4,0.0,2
239,Player 2,38,-1,-25.0,84,5,4,0.0,2
240,Player 1,19,1,225.0,22,6,2,0.0,2
240,Player 2,19,-1,-25.0,45,8,3,0.0,2
241,Player 1,25,1,64.31,12,8,3,0.0,2
241,Player 2,25,-1,-28.0,56,5,3,0.0,2
242,Player 1,28,1,25.0,4,10,5,0.0,2
242,Player 2,28,-1,-1.7,39,6,3,0.0,2
243,Player 1,31,1,-1.54,112,10,3,1.0,1
243,Player 2,31,-1,168.34,18,6,4,0.0,1
244,Player 1,12,1,123.44,2,7,1,0.0,2
244,Player 2,12,-1,-10.13,43,4,2,0.0,2
245,Player 1,26,1,-28.0,50,13,4,2.0,1
245,Player 2,26,-1,214.0,50,4,4,1.0,1
246,Player 1,52,1,126.07,80,10,5,0.0,2
246,Player 2,52,-1,-22.0,140,10,9,0.0,2
247,Player 1,42,1,236.0,2,10,5,1.0,2
247,Player 2,42,-1,-10.0,122,6,7,2.0,2
248,Player 1,28,1,-52.14,0,6,2,0.0,1
248,Player 2,28,-1,76.5,32,6,4,0.0,1
249,Player 1,22,1,-87.29,34,10,3,1.0,1
249,Player 2,22,-1,0.0,2,6,3,0.0,1
250,Player 1,21,1,-30.94,32,8,2,0.0,1
250,Player 2,21,-1,0.0,58,6,3,0.0,1
251,Player 1,16,1,116.05,104,6,1,0.0,2
251,Player 2,16,-1,-82.0,0,6,2,0.0,2
252,Player 1,14,1,352.39,44,8,2,2.0,2
252,Player 2,14,-1,-11.85,12,3,1,0.0,2
253,Player 1,18,1,14.0,51,9,2,0.0,2
253,Player 2,18,-1,-14.0,20,6,2,0.0,2
254,Player 1,15,1,-25.0,60,8,2,0.0,1
254,Player 2,15,-1,25.0,16,4,2,0.0,1
255,Player 1,39,1,-35.0,53,11,6,1.0,1
255,Player 2,39,-1,235.0,90,8,6,0.0,1
256,Player 1,36,1,-71.0,0,12,4,1.0,1
256,Player 2,36,-1,291.0,169,5,5,0.0,1
257,Player 1,26,1,194.53,0,8,2,0.0,2
257,Player 2,26,-1,-18.0,42,6,4,0.0,2
258,Player 1,17,1,206.83,60,7,1,0.0,2
258,Player 2,17,-1,-100.0,25,4,2,0.0,2
259,Player 1,7,1,313.5,0,6,1,0.0,2
259,Player 2,7,-1,-50.01,0,2,0,0.0,2
260,Player 1,32,1,-74.98,76,11,5,1.0,1
260,Player 2,32,-1,0.0,38,5,4,0.0,1
261,Player 1,11,1,10.0,0,8,1,0.0,2
261,Player 2,11,-1,-6.0,10,4,1,0.0,2
262,Player 1,11,1,416.78,22,7,2,1.0,2
262,Player 2,11,-1,-100.0,0,4,1,0.0,2
263,Player 1,44,1,78.41,202,13,7,2.0,2
263,Player 2,44,-1,-65.03,95,5,5,1.0,2
264,Player 1,76,1,504.65,137,14,10,3.0,2
264,Player 2,76,-1,-12.0,154,7,11,1.0,2
265,Player 1,191,1,2464.59,630,22,30,6.0,2
265,Player 2,191,-1,2076.0,1018,6,29,1.0,2
266,Player 1,34,1,-9.58,53,7,4,1.0,1
266,Player 2,34,-1,30.85,32,6,4,0.0,1
267,Player 1,86,1,-25.0,367,14,13,1.0,1
267,Player 2,86,-1,80.85,196,12,13,0.0,1
268,Player 1,13,1,-79.02,0,6,1,0.0,1
268,Player 2,13,-1,0.0,43,4,2,0.0,1
269,Player 1,44,1,-12.0,90,11,5,1.0,1
269,Player 2,44,-1,228.0,129,8,8,0.0,1
270,Player 1,18,1,167.36,0,9,2,0.0,2
270,Player 2,18,-1,-4.0,42,3,0,0.0,2
271,Player 1,18,1,104.43,0,9,2,0.0,2
271,Player 2,18,-1,-3.87,62,5,3,0.0,2
272,Player 1,19,1,134.81,10,9,3,0.0,2
272,Player 2,19,-1,-12.0,26,7,3,0.0,2
273,Player 1,32,1,-14.0,44,12,6,2.0,1
273,Player 2,32,-1,244.98,105,7,5,0.0,1
274,Player 1,15,1,269.48,12,8,1,1.0,2
274,Player 2,15,-1,-20.0,44,6,2,0.0,2
275,Player 1,10,1,-42.0,50,6,1,0.0,1
275,Player 2,10,-1,155.59,8,4,2,1.0,1
276,Player 1,37,1,117.81,85,8,4,0.0,2
276,Player 2,37,-1,-4.0,95,6,5,0.0,2
277,Player 1,82,1,-48.0,342,18,13,4.0,1
277,Player 2,82,-1,408.0,355,8,14,1.0,1
278,Player 1,127,1,484.98,457,19,19,2.0,1
278,Player 2,127,-1,1442.0,622,9,19,0.0,1
279,Player 1,16,1,58.33,0,9,2,1.0,2
279,Player 2,16,-1,-100.0,8,4,2,1.0,2
280,Player 1,28,1,264.68,62,9,5,0.0,2
280,Player 2,28,-1,-62.0,6,6,4,0.0,2
281,Player 1,21,1,103.39,25,8,2,0.0,2
281,Player 2,21,-1,-11.73,26,5,3,0.0,2
282,Player 1,22,1,-81.37,37,10,3,1.0,1
282,Player 2,22,-1,267.01,45,5,3,0.0,1
283,Player 1,27,1,-15.24,39,10,3,0.0,1
283,Player 2,27,-1,25.0,40,7,4,0.0,1
284,Player 1,28,1,-7.36,70,10,3,1.0,1
284,Player 2,28,-1,28.0,49,5,4,0.0,1
285,Player 1,17,1,16.23,30,6,1,0.0,2
285,Player 2,17,-1,-6.0,40,5,3,1.0,2
286,Player 1,11,1,-55.08,0,8,1,0.0,1
286,Player 2,11,-1,116.2,0,4,1,0.0,1
287,Player 1,16,1,-100.0,28,8,1,0.0,1
287,Player 2,16,-1,0.0,0,4,1,0.0,1
288,Player 1,134,1,383.33,440,19,21,4.0,1
288,Player 2,134,-1,1230.95,447,9,21,1.0,1
289,Player 1,12,1,121.15,0,6,0,0.0,2
289,Player 2,12,-1,-25.0,37,5,1,0.0,2
290,Player 1,33,1,-46.0,180,11,4,2.0,1
290,Player 2,33,-1,86.0,96,6,5,1.0,1
291,Player 1,53,1,198.69,91,11,6,2.0,2
291,Player 2,53,-1,-22.0,75,11,10,0.0,2
292,Player 1,44,1,-9.33,114,13,7,2.0,1
292,Player 2,44,-1,26.09,86,8,7,1.0,1
293,Player 1,22,1,-18.66,54,8,3,1.0,1
293,Player 2,22,-1,81.88,2,9,4,1.0,1
294,Player 1,170,1,712.8,305,23,26,5.0,1
294,Player 2,170,-1,2718.0,1025,5,27,0.0,1
295,Player 1,35,1,-25.0,92,9,4,0.0,1
295,Player 2,35,-1,81.12,54,9,5,0.0,1
296,Player 1,37,1,-20.0,59,11,6,0.0,1
296,Player 2,37,-1,45.0,80,6,4,0.0,1
297,Player 1,59,1,184.73,60,9,7,1.0,2
297,Player 2,59,-1,-4.0,112,10,11,1.0,2
298,Player 1,42,1,131.11,10,13,6,1.0,2
298,Player 2,42,-1,-100.0,157,5,7,0.0,2
299,Player 1,26,1,319.92,68,9,5,0.0,2
299,Player 2,26,-1,-22.0,38,5,4,0.0,2
300,Player 1,21,1,61.72,24,9,3,1.0,2
300,Player 2,21,-1,-100.0,8,5,3,0.0,2
301,Player 1,22,1,-100.0,36,11,3,2.0,1
301,Player 2,22,-1,0.0,20,6,3,0.0,1
302,Player 1,173,1,880.73,408,20,26,2.0,1
302,Player 2,173,-1,2247.6,938,8,26,0.0,1
303,Player 1,17,1,249.04,22,10,3,2.0,2
303,Player 2,17,-1,-6.0,26,7,3,0.0,2
304,Player 1,12,1,301.53,0,9,2,0.0,2
304,Player 2,12,-1,-8.0,16,3,2,0.0,2
305,Player 1,22,1,294.51,46,9,4,1.0,2
305,Player 2,22,-1,-25.43,0,5,2,0.0,2
306,Player 1,41,1,-6.14,143,12,6,1.0,1
306,Player 2,41,-1,257.0,144,9,7,1.0,1
307,Player 1,15,1,195.42,28,10,2,1.0,2
307,Player 2,15,-1,-16.0,44,4,1,1.0,2
308,Player 1,36,1,26.0,14,11,4,1.0,2
308,Player 2,36,-1,-22.0,68,9,5,0.0,2
309,Player 1,23,1,144.83,25,10,2,2.0,2
309,Player 2,23,-1,-4.0,66,6,3,0.0,2
310,Player 1,22,1,10.0,22,11,2,2.0,2
310,Player 2,22,-1,-10.0,56,6,2,0.0,2
311,Player 1,15,1,-22.0,72,9,2,1.0,1
311,Player 2,15,-1,299.73,22,4,3,0.0,1
312,Player 1,39,1,269.13,53,11,5,1.0,2
312,Player 2,39,-1,-25.0,105,5,6,0.0,2
313,Player 1,33,1,123.33,78,9,3,1.0,2
313,Player 2,33,-1,-8.0,28,4,6,1.0,2
314,Player 1,26,1,99.17,54,7,3,0.0,2
314,Player 2,26,-1,-100.0,35,8,4,0.0,2
315,Player 1,23,1,18.0,0,10,2,0.0,2
315,Player 2,23,-1,-18.0,32,5,3,0.0,2
316,Player 1,58,1,177.95,286,13,8,3.0,2
316,Player 2,58,-1,-1.0,198,10,9,1.0,2
317,Player 1,29,1,38.47,75,8,4,1.0,2
317,Player 2,29,-1,-75.0,22,6,4,0.0,2
318,Player 1,37,1,327.92,75,10,5,0.0,2
318,Player 2,37,-1,-24.0,49,8,6,0.0,2
319,Player 1,9,1,223.41,0,7,1,0.0,2
319,Player 2,9,-1,-24.0,24,3,1,1.0,2
320,Player 1,15,1,130.07,0,7,2,0.0,2
320,Player 2,15,-1,-100.0,8,7,2,0.0,2
321,Player 1,17,1,-78.37,0,6,1,0.0,1
321,Player 2,17,-1,27.02,18,3,2,0.0,1
322,Player 1,29,1,-75.0,50,9,4,1.0,1
322,Player 2,29,-1,17.7,66,4,4,0.0,1
323,Player 1,23,1,34.34,77,8,2,1.0,2
323,Player 2,23,-1,-158.0,12,4,2,0.0,2
324,Player 1,40,1,148.16,28,13,6,0.0,2
324,Player 2,40,-1,-22.0,117,7,5,0.0,2
325,Player 1,29,1,53.0,38,10,3,0.0,2
325,Player 2,29,-1,-25.0,129,7,4,0.0,2
326,Player 1,47,1,-25.0,129,12,7,0.0,1
326,Player 2,47,-1,221.0,138,7,5,0.0,1
327,Player 1,28,1,232.37,22,9,3,0.0,2
327,Player 2,28,-1,-100.0,32,6,3,0.0,2
328,Player 1,15,1,-13.0,35,8,2,0.0,1
328,Player 2,15,-1,213.0,22,6,2,0.0,1
329,Player 1,9,1,116.93,0,8,1,0.0,2
329,Player 2,9,-1,-14.0,14,3,1,0.0,2
330,Player 1,20,1,170.36,22,9,2,0.0,2
330,Player 2,20,-1,-3.0,35,6,2,0.0,2
331,Player 1,89,1,-5.2,236,12,13,1.0,1
331,Player 2,89,-1,29.25,264,12,13,1.0,1
332,Player 1,16,1,346.18,2,7,2,0.0,2
332,Player 2,16,-1,-14.0,38,5,2,0.0,2
333,Player 1,51,1,-16.0,137,12,6,1.0,1
333,Player 2,51,-1,22.0,67,9,9,1.0,1
334,Player 1,14,1,-18.68,22,8,2,1.0,1
334,Player 2,14,-1,138.29,6,4,2,0.0,1
335,Player 1,7,1,59.34,0,6,0,0.0,2
335,Player 2,7,-1,-25.0,25,5,1,0.0,2
336,Player 1,16,1,0.0,28,8,2,0.0,2
336,Player 2,16,-1,-48.39,0,4,2,0.0,2
337,Player 1,22,1,257.89,34,8,3,0.0,2
337,Player 2,22,-1,-6.0,30,6,4,1.0,2
338,Player 1,84,1,482.73,118,12,12,1.0,2
338,Player 2,84,-1,-2.0,183,9,11,1.0,2
339,Player 1,11,1,-50.0,50,8,1,1.0,1
339,Player 2,11,-1,50.0,6,5,1,0.0,1
340,Player 1,21,1,-98.0,0,8,1,1.0,1
340,Player 2,21,-1,198.0,10,4,3,0.0,1
341,Player 1,19,1,34.62,4,8,3,0.0,2
341,Player 2,19,-1,-22.0,138,6,3,0.0,2
342,Player 1,21,1,-14.0,14,10,3,2.0,1
342,Player 2,21,-1,14.0,4,4,3,0.0,1
343,Player 1,10,1,-22.0,26,7,0,1.0,1
343,Player 2,10,-1,222.0,4,3,1,0.0,1
344,Player 1,21,1,2.67,0,9,2,1.0,2
344,Player 2,21,-1,-54.19,31,5,2,0.0,2
345,Player 1,43,1,-26.89,92,11,6,1.0,1
345,Player 2,43,-1,50.0,96,7,6,0.0,1
346,Player 1,11,1,-56.12,0,8,1,0.0,1
346,Player 2,11,-1,0.0,0,3,1,0.0,1
347,Player 1,35,1,-200.0,0,14,6,2.0,1
347,Player 2,35,-1,221.55,111,5,5,0.0,1
348,Player 1,41,1,8.0,78,12,6,1.0,2
348,Player 2,41,-1,-6.0,70,9,6,0.0,2
349,Player 1,62,1,-12.86,181,15,9,3.0,1
349,Player 2,62,-1,50.0,148,6,9,0.0,1
350,Player 1,9,1,-31.52,0,7,0,0.0,1
350,Player 2,9,-1,67.99,14,3,1,0.0,1
351,Player 1,58,1,-27.16,92,12,8,0.0,1
351,Player 2,58,-1,211.88,165,7,7,0.0,1
352,Player 1,35,1,-4.66,28,11,5,1.0,1
352,Player 2,35,-1,10.0,29,8,4,0.0,1
353,Player 1,16,1,0.0,0,7,1,0.0,2
353,Player 2,16,-1,-37.57,12,3,2,0.0,2
354,Player 1,40,1,394.0,42,10,6,0.0,2
354,Player 2,40,-1,-99.17,155,8,4,0.0,2
355,Player 1,27,1,-100.0,47,9,3,0.0,1
355,Player 2,27,-1,221.0,22,7,4,0.0,1
356,Player 1,22,1,176.08,26,8,2,1.0,2
356,Player 2,22,-1,-17.0,89,6,3,0.0,2
357,Player 1,39,1,53.67,58,12,6,0.0,2
357,Player 2,39,-1,-6.0,142,7,5,0.0,2
358,Player 1,10,1,45.02,0,7,0,0.0,2
358,Player 2,10,-1,-14.0,18,3,1,0.0,2
359,Player 1,7,1,155.8,0,6,0,0.0,2
359,Player 2,7,-1,-8.0,8,4,1,0.0,2
360,Player 1,12,1,-14.21,0,8,0,0.0,1
360,Player 2,12,-1,314.2,31,4,2,0.0,1
361,Player 1,40,1,25.0,4,10,5,0.0,2
